WKT,name,description
"POLYGON ((106.9039715 -6.3815344, 106.9019116 -6.3777812, 106.8974484 -6.3757341, 106.9023478 -6.3686807, 106.8978846 -6.3686807, 106.895138 -6.3700455, 106.8886149 -6.3679983, 106.8824351 -6.3703867, 106.8820917 -6.3662922, 106.8786585 -6.3608329, 106.8711054 -6.3618566, 106.8735087 -6.3567384, 106.8704188 -6.3533263, 106.862179 -6.3563972, 106.8563425 -6.3526438, 106.8556559 -6.3478668, 106.8508494 -6.3417249, 106.8518793 -6.3379714, 106.8474161 -6.3369477, 106.8460428 -6.3424073, 106.8435467 -6.3422954, 106.839863 -6.3441134, 106.8353998 -6.3454783, 106.8408001 -6.3474137, 106.8381464 -6.348208, 106.8388331 -6.3523026, 106.8347132 -6.3516202, 106.8371165 -6.3563972, 106.8172037 -6.3557148, 106.8103373 -6.3639038, 106.7982281 -6.365498, 106.7921412 -6.3635626, 106.7924845 -6.3475256, 106.8003809 -6.3413836, 106.7986643 -6.3335355, 106.8054379 -6.3276227, 106.8061245 -6.3225042, 106.8096506 -6.3151089, 106.8064679 -6.3160207, 106.7992581 -6.3160207, 106.7985714 -6.3214805, 106.7955744 -6.3168151, 106.7907679 -6.3157913, 106.7886151 -6.3190918, 106.7910183 -6.3211393, 106.7872418 -6.3245516, 106.7865551 -6.3201156, 106.7841519 -6.3160207, 106.7780649 -6.3168151, 106.7793454 -6.3225042, 106.7786587 -6.3259165, 106.7783154 -6.3306938, 106.7762555 -6.3330824, 106.7738522 -6.3382008, 106.7735089 -6.3450252, 106.7745388 -6.3498022, 106.7714489 -6.3508259, 106.7690457 -6.3535556, 106.7728222 -6.3576502, 106.7628659 -6.3559441, 106.7604626 -6.3583326, 106.7584027 -6.3614035, 106.7532528 -6.3620859, 106.7518795 -6.3583326, 106.7463864 -6.3614035, 106.7381466 -6.3596974, 106.7343701 -6.3593562, 106.7302502 -6.3596974, 106.7233838 -6.3603799, 106.7202938 -6.3603799, 106.7185772 -6.3651568, 106.7199505 -6.3692512, 106.7175473 -6.3719808, 106.7206372 -6.3747105, 106.7213238 -6.3781224, 106.7199505 -6.380852, 106.7220105 -6.384264, 106.7223538 -6.3880171, 106.7261303 -6.3856287, 106.7288769 -6.3876759, 106.725787 -6.3907466, 106.7278469 -6.3948409, 106.7305935 -6.3972292, 106.7343701 -6.400641, 106.7312802 -6.4030293, 106.7305935 -6.4071234, 106.7323101 -6.4108764, 106.7302502 -6.4156528, 106.7343701 -6.4190645, 106.7326535 -6.4234997, 106.7326535 -6.4286172, 106.7354 -6.4347581, 106.7408932 -6.4350993, 106.7443264 -6.4381697, 106.7505063 -6.438852, 106.7505063 -6.4337346, 106.7539395 -6.434417, 106.7546261 -6.4378286, 106.7580594 -6.4398755, 106.7618359 -6.4378286, 106.7659558 -6.4385109, 106.7714489 -6.4395343, 106.7762555 -6.4398755, 106.7817486 -6.4395343, 106.7858685 -6.438852, 106.7882718 -6.4419224, 106.7930783 -6.440899, 106.7958249 -6.445334, 106.8016613 -6.447722, 106.8102444 -6.4480632, 106.8202008 -6.4497689, 106.8291272 -6.4497689, 106.8274105 -6.4443105, 106.8308438 -6.4422636, 106.835307 -6.4402167, 106.8356503 -6.4449928, 106.8380536 -6.4480632, 106.8428601 -6.452157, 106.8462933 -6.4528393, 106.8466366 -6.4579565, 106.8497265 -6.4531804, 106.8521298 -6.4494278, 106.855563 -6.4490866, 106.8586529 -6.4484043, 106.8620861 -6.4490866, 106.8644894 -6.452157, 106.8737591 -6.4531804, 106.8775357 -6.4490866, 106.8809689 -6.4456751, 106.8847454 -6.4422636, 106.888522 -6.4436282, 106.888522 -6.4398755, 106.8857754 -6.4364639, 106.8919552 -6.4333935, 106.8919552 -6.4279349, 106.8950451 -6.4258879, 106.8957318 -6.4221351, 106.8957318 -6.4183822, 106.8916119 -6.4187234, 106.8871487 -6.4156528, 106.8847454 -6.4183822, 106.8868054 -6.4224762, 106.8826855 -6.4228174, 106.8795956 -6.4224762, 106.8792523 -6.4258879, 106.8775357 -6.4306642, 106.8758191 -6.4238409, 106.8771923 -6.4204292, 106.8716992 -6.4207704, 106.8699826 -6.4156528, 106.8765057 -6.4166763, 106.8809689 -6.418041, 106.8847454 -6.4139469, 106.8905819 -6.4136058, 106.8940152 -6.4122411, 106.8984784 -6.4098528, 106.8988217 -6.4050764, 106.8950451 -6.4020057, 106.8940152 -6.3958644, 106.887492 -6.3962056, 106.8819989 -6.3982527, 106.8823422 -6.3938173, 106.8868054 -6.3917702, 106.8916119 -6.3907466, 106.898135 -6.3924525, 106.9019116 -6.3900642, 106.9036282 -6.3856287, 106.9039715 -6.3815344))",Depok,
